"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 06, 2015","6,917.51","6,948.76","6,959.32","6,917.51","10.80M","-0.44%"
"Apr 02, 2015","6,948.14","6,921.72","6,967.79","6,916.08","38.83M","0.46%"
"Apr 01, 2015","6,916.08","6,815.67","6,916.08","6,815.17","41.03M","1.40%"
"Mar 31, 2015","6,820.34","6,777.60","6,841.54","6,760.04","28.01M","0.56%"
"Mar 30, 2015","6,782.43","6,873.44","6,879.12","6,780.39","27.18M","-1.33%"
"Mar 27, 2015","6,873.52","6,921.35","6,936.62","6,873.52","15.39M","-0.71%"
"Mar 26, 2015","6,922.83","6,973.21","6,980.86","6,922.83","22.39M","-0.72%"
"Mar 25, 2015","6,973.03","6,998.34","7,008.74","6,965.80","86.38M","-0.36%"
"Mar 24, 2015","6,997.93","7,041.62","7,045.19","6,994.10","18.57M","-0.63%"
"Mar 23, 2015","7,042.30","7,059.84","7,076.37","7,042.30","20.41M","-0.17%"
"Mar 20, 2015","7,054.58","7,047.33","7,056.30","7,025.00","18.71M","0.11%"
"Mar 19, 2015","7,046.70","7,042.43","7,061.59","7,042.43","23.66M","0.04%"
"Mar 18, 2015","7,043.90","7,051.97","7,070.86","7,037.77","34.42M","-0.19%"
"Mar 17, 2015","7,057.00","7,050.28","7,065.50","7,046.91","40.96M","-0.73%"
"Mar 16, 2015","7,109.07","7,109.99","7,131.14","7,106.36","36.28M","0.25%"
"Mar 13, 2015","7,091.25","7,109.23","7,115.89","7,091.25","20.52M","-0.25%"
"Mar 12, 2015","7,109.07","7,109.99","7,131.14","7,106.36","36.28M","-0.02%"
"Mar 11, 2015","7,110.19","7,132.52","7,142.34","7,104.26","23.04M","-0.28%"
"Mar 10, 2015","7,130.05","7,135.97","7,153.21","7,125.58","32.73M","-0.09%"
"Mar 09, 2015","7,136.33","7,183.48","7,183.50","7,135.37","35.58M","-0.66%"
"Mar 06, 2015","7,183.50","7,201.09","7,206.78","7,183.50","40.71M","-0.26%"
"Mar 04, 2015","7,202.20","7,233.08","7,235.72","7,199.52","25.33M","-0.45%"
"Mar 03, 2015","7,234.92","7,246.88","7,269.86","7,234.92","36.12M","-0.13%"
"Mar 02, 2015","7,244.40","7,301.27","7,310.41","7,225.15","29.05M","-0.78%"
"Feb 27, 2015","7,301.29","7,318.90","7,323.92","7,294.20","31.48M","-0.22%"
"Feb 26, 2015","7,317.44","7,305.39","7,321.24","7,299.88","31.39M","0.18%"
"Feb 25, 2015","7,304.61","7,320.49","7,330.49","7,298.46","57.92M","-0.09%"
"Feb 24, 2015","7,311.29","7,329.04","7,336.62","7,305.89","48.86M","-0.21%"
"Feb 23, 2015","7,326.31","7,315.44","7,330.34","7,306.37","27.97M","0.16%"
"Feb 20, 2015","7,314.91","7,305.92","7,324.15","7,303.52","33.92M","0.12%"
"Feb 19, 2015","7,306.17","7,277.26","7,306.17","7,266.84","57.52M","0.54%"
"Feb 18, 2015","7,266.84","7,306.34","7,308.20","7,266.84","26.08M","-0.46%"
"Feb 16, 2015","7,300.75","7,341.48","7,343.69","7,300.75","28.43M","-0.47%"
"Feb 13, 2015","7,335.51","7,332.61","7,341.94","7,318.44","45.28M","0.06%"
"Feb 12, 2015","7,331.39","7,356.56","7,359.41","7,311.54","43.41M","-0.38%"
"Feb 11, 2015","7,359.41","7,304.68","7,367.33","7,301.16","78.04M","0.75%"
"Feb 10, 2015","7,304.70","7,196.34","7,312.51","7,196.00","232.48M","1.48%"
"Feb 09, 2015","7,198.44","7,163.46","7,201.30","7,161.64","37.97M","0.50%"
"Feb 06, 2015","7,162.75","7,052.60","7,162.75","7,047.31","64.37M","1.64%"
"Feb 05, 2015","7,047.31","7,013.74","7,048.84","7,000.06","39.34M","0.67%"
"Feb 02, 2015","7,000.06","7,180.49","7,190.73","7,000.06","47.21M","-2.51%"
"Jan 30, 2015","7,180.05","7,308.17","7,376.51","7,163.61","77.73M","-2.66%"
"Jan 29, 2015","7,376.51","7,398.50","7,406.16","7,374.35","36.14M","-0.25%"
"Jan 28, 2015","7,395.29","7,368.49","7,410.60","7,367.65","43.37M","0.38%"
"Jan 27, 2015","7,367.65","7,319.03","7,373.15","7,316.08","46.75M","0.70%"
"Jan 26, 2015","7,316.08","7,275.07","7,325.21","7,263.79","16.16M","0.54%"
"Jan 23, 2015","7,276.63","7,335.82","7,356.13","7,276.63","32.18M","-0.72%"
"Jan 22, 2015","7,329.59","7,317.24","7,329.59","7,223.92","49.14M","0.07%"
"Jan 21, 2015","7,324.40","7,367.16","7,375.08","7,314.40","29.77M","-0.60%"
"Jan 20, 2015","7,368.50","7,368.09","7,403.08","7,362.39","27.90M","0.02%"
"Jan 19, 2015","7,366.68","7,512.98","7,530.91","7,366.68","56.95M","-1.96%"
"Jan 16, 2015","7,513.86","7,516.78","7,550.36","7,502.64","26.30M","-0.48%"
"Jan 13, 2015","7,549.85","7,569.13","7,590.15","7,549.85","30.03M","-0.22%"
"Jan 12, 2015","7,566.70","7,618.62","7,670.98","7,566.70","102.89M","-0.51%"
"Jan 09, 2015","7,605.79","7,521.67","7,614.17","7,497.60","178.38M","1.44%"
"Jan 08, 2015","7,497.60","7,441.58","7,506.26","7,438.52","65.79M","0.79%"
"Jan 07, 2015","7,438.52","7,423.77","7,450.72","7,420.14","56.49M","0.25%"
"Jan 06, 2015","7,420.14","7,347.63","7,422.12","7,347.44","78.82M","0.98%"
"Jan 02, 2015","7,348.39","7,300.29","7,351.65","7,298.95","39.56M","0.68%"
"Dec 31, 2014","7,298.95","7,290.57","7,299.84","7,270.32","45.26M","0.10%"
"Dec 30, 2014","7,291.33","7,297.05","7,297.71","7,282.41","30.94M","0.05%"
"Dec 29, 2014","7,287.59","7,310.63","7,310.71","7,275.21","16.50M","-0.29%"
"Dec 26, 2014","7,309.03","7,263.61","7,309.03","7,262.33","15.48M","0.63%"
"Dec 24, 2014","7,263.25","7,239.08","7,263.25","7,238.05","32.70M","0.35%"
"Dec 23, 2014","7,238.05","7,250.87","7,257.92","7,221.85","40.41M","-0.19%"
"Dec 22, 2014","7,251.57","7,255.83","7,269.12","7,251.57","38.34M","-0.01%"
"Dec 19, 2014","7,252.60","7,230.58","7,267.23","7,230.22","67.80M","0.31%"
"Dec 18, 2014","7,230.52","7,197.74","7,231.96","7,196.76","59.76M","0.43%"
"Dec 17, 2014","7,199.73","7,223.47","7,227.11","7,191.07","28.82M","-0.33%"
"Dec 16, 2014","7,223.56","7,230.37","7,236.41","7,221.49","26.77M","-0.09%"
"Dec 15, 2014","7,230.26","7,236.61","7,236.87","7,221.35","25.74M","-0.08%"
"Dec 12, 2014","7,236.37","7,242.05","7,245.27","7,229.67","15.12M","-0.10%"
"Dec 11, 2014","7,243.34","7,255.04","7,273.34","7,227.30","22.58M","-0.15%"
"Dec 10, 2014","7,254.28","7,217.43","7,262.02","7,210.33","43.99M","0.50%"
"Dec 09, 2014","7,217.94","7,241.52","7,250.62","7,217.94","20.05M","-0.32%"
"Dec 08, 2014","7,241.47","7,238.66","7,250.95","7,214.28","24.20M","0.04%"
"Dec 05, 2014","7,238.92","7,258.09","7,260.72","7,225.47","109.98M","-0.22%"
"Dec 04, 2014","7,254.80","7,278.73","7,291.78","7,254.80","40.74M","-0.27%"
"Dec 03, 2014","7,274.43","7,233.46","7,288.12","7,230.58","55.38M","0.61%"
"Dec 02, 2014","7,230.58","7,281.69","7,309.81","7,230.58","79.89M","-0.62%"
"Dec 01, 2014","7,275.68","7,157.59","7,280.44","7,153.90","71.37M","1.70%"
"Nov 28, 2014","7,153.90","7,117.33","7,174.68","7,111.22","58.52M","0.53%"
"Nov 27, 2014","7,115.89","7,178.64","7,182.22","7,064.33","73.08M","-0.89%"
"Nov 26, 2014","7,179.72","7,240.01","7,257.47","7,179.72","92.53M","-0.82%"
"Nov 25, 2014","7,239.36","7,236.02","7,330.50","7,235.25","56.74M","0.06%"
"Nov 24, 2014","7,235.25","7,395.99","7,401.62","7,175.31","102.23M","-2.25%"
"Nov 21, 2014","7,401.62","7,534.27","7,540.28","7,384.60","108.18M","-1.71%"
"Nov 20, 2014","7,530.33","7,524.47","7,538.11","7,511.02","87.28M","0.07%"
"Nov 19, 2014","7,525.10","7,551.82","7,562.52","7,524.91","128.87M","-0.31%"
"Nov 18, 2014","7,548.23","7,527.46","7,561.40","7,524.00","169.81M","0.32%"
"Nov 17, 2014","7,524.00","7,508.40","7,546.71","7,501.09","151.03M","0.31%"
"Nov 14, 2014","7,501.09","7,489.29","7,515.96","7,479.69","75.64M","0.29%"
"Nov 13, 2014","7,479.69","7,479.33","7,504.13","7,469.41","194.45M","0.14%"
"Nov 12, 2014","7,469.41","7,415.42","7,471.38","7,412.72","107.33M","0.76%"
"Nov 11, 2014","7,412.72","7,406.20","7,419.67","7,386.80","69.73M","0.13%"
"Nov 10, 2014","7,403.38","7,420.45","7,430.67","7,403.38","69.86M","-0.17%"
"Nov 07, 2014","7,416.15","7,366.80","7,416.15","7,358.46","90.72M","0.78%"
"Nov 05, 2014","7,358.46","7,321.20","7,361.28","7,320.89","58.66M","0.51%"
"Nov 04, 2014","7,320.89","7,354.17","7,358.32","7,320.36","219.46M","-0.44%"
"Nov 03, 2014","7,353.15","7,328.32","7,362.15","7,326.81","61.85M","0.36%"
"Oct 31, 2014","7,326.81","7,296.62","7,338.53","7,294.41","105.54M","0.44%"
"Oct 30, 2014","7,294.41","7,266.41","7,308.90","7,265.90","103.47M","0.39%"
"Oct 29, 2014","7,265.90","7,234.11","7,271.76","7,227.12","81.41M","0.54%"
"Oct 28, 2014","7,227.12","7,222.69","7,230.81","7,221.08","57.97M","0.08%"
"Oct 27, 2014","7,221.08","7,216.26","7,221.32","7,202.30","35.67M","0.11%"
"Oct 24, 2014","7,213.48","7,191.58","7,222.34","7,189.51","46.39M","0.33%"
"Oct 23, 2014","7,189.51","7,159.58","7,203.54","7,158.51","73.33M","0.40%"
"Oct 21, 2014","7,161.16","7,213.90","7,221.03","7,161.16","63.38M","-0.72%"
"Oct 20, 2014","7,213.45","7,237.73","7,252.50","7,213.45","41.33M","-0.29%"
"Oct 17, 2014","7,234.47","7,259.28","7,273.19","7,228.19","40.27M","-0.31%"
"Oct 16, 2014","7,257.07","7,293.48","7,295.18","7,240.28","63.45M","-0.44%"
"Oct 15, 2014","7,288.83","7,206.52","7,293.97","7,205.47","84.48M","1.16%"
"Oct 14, 2014","7,205.47","7,176.22","7,239.18","7,146.12","106.28M","0.30%"
"Oct 13, 2014","7,184.22","7,308.09","7,340.08","7,172.62","128.67M","-1.87%"
"Oct 10, 2014","7,321.00","7,385.81","7,394.56","7,314.42","188.62M","-0.88%"
"Oct 09, 2014","7,386.08","7,401.87","7,404.81","7,385.58","58.73M","-0.13%"
"Oct 07, 2014","7,396.01","7,407.89","7,426.89","7,391.87","71.22M","-0.14%"
"Oct 03, 2014","7,406.60","7,353.30","7,430.46","7,351.05","243.54M","0.76%"
"Oct 02, 2014","7,351.05","7,297.25","7,359.52","7,293.08","120.35M","0.79%"
"Oct 01, 2014","7,293.08","7,253.74","7,307.13","7,249.77","105.50M","0.56%"
"Sep 30, 2014","7,252.14","7,239.36","7,261.73","7,232.59","86.87M","0.19%"
"Sep 29, 2014","7,238.16","7,235.65","7,246.44","7,232.05","80.34M","0.06%"
"Sep 27, 2014","7,233.71","7,233.71","7,233.71","7,233.71","-","0.00%"
"Sep 26, 2014","7,233.71","7,233.39","7,246.90","7,225.33","98.05M","0.01%"
"Sep 25, 2014","7,232.98","7,253.35","7,263.76","7,225.94","74.68M","-0.38%"
"Sep 24, 2014","7,260.64","7,265.40","7,285.32","7,256.41","119.30M","0.00%"
"Sep 23, 2014","7,260.64","7,265.40","7,285.32","7,256.41","105.65M","0.06%"
"Sep 22, 2014","7,256.41","7,235.60","7,270.48","7,234.92","114.75M","0.30%"
"Sep 19, 2014","7,234.92","7,210.49","7,248.05","7,206.90","96.95M","0.39%"
"Sep 18, 2014","7,206.90","7,179.03","7,222.76","7,178.70","110.64M","0.39%"
"Sep 17, 2014","7,179.20","7,177.61","7,194.88","7,171.28","122.95M","0.04%"
"Sep 16, 2014","7,176.10","7,174.49","7,196.16","7,174.41","112.75M","0.02%"
"Sep 15, 2014","7,174.97","7,219.99","7,223.54","7,174.42","121.00M","-0.61%"
"Sep 13, 2014","7,218.68","7,218.68","7,218.68","7,218.68","-","0.27%"
"Sep 12, 2014","7,199.25","7,170.82","7,219.19","7,163.25","112.93M","0.00%"
"Sep 11, 2014","7,199.25","7,170.82","7,219.19","7,163.25","272.35M","0.50%"
"Sep 10, 2014","7,163.25","7,126.63","7,165.44","7,123.24","80.39M","0.56%"
"Sep 09, 2014","7,123.44","7,090.89","7,142.08","7,087.41","68.38M","0.51%"
"Sep 05, 2014","7,087.41","7,062.01","7,087.41","7,059.21","50.60M","0.38%"
"Sep 04, 2014","7,060.60","7,047.28","7,071.93","7,042.62","48.01M","0.19%"
"Sep 03, 2014","7,047.10","7,026.47","7,058.46","7,024.82","48.76M","0.32%"
"Sep 02, 2014","7,024.82","7,030.81","7,031.98","7,003.58","35.39M","-0.09%"
"Sep 01, 2014","7,030.89","7,033.73","7,042.72","7,029.33","35.26M","-0.05%"
"Aug 31, 2014","7,034.09","7,034.09","7,034.09","7,034.09","-","0.00%"
"Aug 29, 2014","7,034.09","6,991.86","7,034.09","6,991.46","66.79M","0.61%"
"Aug 28, 2014","6,991.76","6,986.05","7,016.77","6,978.27","84.20M","0.10%"
"Aug 27, 2014","6,984.91","7,015.54","7,025.77","6,984.91","88.28M","-0.41%"
"Aug 26, 2014","7,013.32","6,988.73","7,013.32","6,965.65","1.73B","0.42%"
"Aug 25, 2014","6,984.03","7,012.16","7,016.73","6,984.03","238.38M","-0.34%"
"Aug 22, 2014","7,008.02","7,010.46","7,018.29","7,000.57","239.36M","0.05%"
"Aug 21, 2014","7,004.75","7,001.73","7,023.78","6,997.47","269.57M","0.07%"
"Aug 20, 2014","6,999.97","6,981.37","7,012.87","6,981.37","151.49M","0.27%"
"Aug 19, 2014","6,981.46","6,975.11","6,992.92","6,971.44","115.04M","0.10%"
"Aug 18, 2014","6,974.71","6,947.63","6,974.71","6,943.85","82.64M","0.44%"
"Aug 15, 2014","6,943.85","6,971.32","6,975.33","6,943.85","71.80M","-0.42%"
"Aug 14, 2014","6,973.09","6,957.75","7,018.72","6,954.14","92.81M","0.27%"
"Aug 13, 2014","6,954.14","6,949.24","6,994.65","6,947.90","84.40M","0.09%"
"Aug 12, 2014","6,947.90","6,946.12","6,953.60","6,903.38","43.11M","0.07%"
"Aug 11, 2014","6,942.92","6,924.71","6,949.41","6,918.23","48.87M","0.36%"
"Aug 10, 2014","6,918.23","6,918.23","6,918.23","6,918.23","-","0.00%"
"Aug 08, 2014","6,918.23","6,908.95","6,934.66","6,908.18","87.32M","0.15%"
"Aug 07, 2014","6,908.18","6,836.78","6,908.18","6,833.26","156.03M","1.10%"
"Aug 06, 2014","6,833.26","6,817.11","6,848.48","6,810.70","55.88M","0.16%"
"Aug 05, 2014","6,822.15","6,811.99","6,831.30","6,796.91","145.52M","0.18%"
"Aug 04, 2014","6,810.13","6,814.68","6,832.64","6,810.13","145.52M","0.00%"
"Aug 02, 2014","6,810.13","6,810.13","6,810.13","6,810.13","-","0.00%"
"Aug 01, 2014","6,810.13","6,814.68","6,832.64","6,810.13","69.96M","-0.06%"
"Jul 31, 2014","6,813.90","6,802.55","6,813.90","6,797.74","50.22M","0.18%"
"Jul 30, 2014","6,801.84","6,783.98","6,818.08","6,783.88","63.37M","0.26%"
"Jul 28, 2014","6,784.27","6,786.35","6,801.28","6,765.46","51.35M","0.01%"
"Jul 27, 2014","6,783.64","6,783.64","6,783.64","6,783.64","-","0.00%"
"Jul 25, 2014","6,783.64","6,787.40","6,793.21","6,776.49","161.24M","0.03%"
"Jul 24, 2014","6,781.40","6,787.16","6,803.81","6,773.03","52.60M","-0.04%"
"Jul 23, 2014","6,783.98","6,798.32","6,815.89","6,783.98","47.12M","-0.18%"
"Jul 22, 2014","6,796.37","6,756.92","6,796.37","6,724.11","28.81M","0.59%"
"Jul 21, 2014","6,756.52","6,722.28","6,766.19","6,722.20","36.11M","0.51%"
"Jul 20, 2014","6,722.20","6,722.20","6,722.20","6,722.20","-","0.00%"
"Jul 18, 2014","6,722.20","6,722.44","6,724.65","6,683.78","41.61M","0.00%"
"Jul 17, 2014","6,721.87","6,742.50","6,748.64","6,714.35","51.92M","-0.31%"
"Jul 16, 2014","6,742.56","6,729.91","6,756.10","6,727.79","52.20M","0.22%"
"Jul 15, 2014","6,727.79","6,696.06","6,737.53","6,696.06","74.25M","0.43%"
"Jul 14, 2014","6,699.03","6,661.82","6,706.18","6,648.89","65.66M","0.56%"
"Jul 12, 2014","6,661.40","6,661.40","6,661.40","6,661.40","-","0.00%"
"Jul 11, 2014","6,661.40","6,670.13","6,713.95","6,651.32","86.12M","-0.11%"
"Jul 10, 2014","6,668.86","6,616.40","6,677.99","6,613.84","74.30M","0.83%"
"Jul 09, 2014","6,613.84","6,565.46","6,645.51","6,549.99","141.98M","0.73%"
"Jul 08, 2014","6,565.81","6,501.48","6,566.06","6,497.03","138.37M","1.03%"
"Jul 07, 2014","6,499.00","6,475.27","6,500.01","6,471.86","113.74M","0.33%"
"Jul 04, 2014","6,477.51","6,469.21","6,494.64","6,467.28","142.72M","0.16%"
"Jul 03, 2014","6,467.28","6,433.43","6,477.98","6,427.18","105.84M","0.54%"
"Jul 02, 2014","6,432.52","6,377.05","6,438.08","6,376.01","174.75M","0.89%"
"Jul 01, 2014","6,376.01","6,376.41","6,390.72","6,353.35","157.51M","-0.04%"
"Jun 30, 2014","6,378.62","6,362.01","6,378.62","6,357.59","71.92M","1.77%"
"Jun 27, 2014","6,267.44","6,292.61","6,303.62","6,267.44","122.54M","-0.96%"
"Jun 26, 2014","6,328.16","6,323.84","6,335.87","6,309.92","85.76M","0.10%"
"Jun 25, 2014","6,321.55","6,311.47","6,325.48","6,307.46","62.73M","0.17%"
"Jun 24, 2014","6,310.87","6,297.54","6,319.70","6,296.51","64.59M","0.18%"
"Jun 23, 2014","6,299.35","6,308.88","6,320.25","6,294.90","65.84M","-0.05%"
"Jun 20, 2014","6,302.45","6,313.48","6,317.22","6,299.69","133.43M","-0.17%"
"Jun 19, 2014","6,313.20","6,317.55","6,321.49","6,295.92","25.63M","-0.07%"
"Jun 18, 2014","6,317.61","6,345.40","6,346.31","6,316.57","30.19M","-0.42%"
"Jun 17, 2014","6,344.41","6,344.78","6,350.31","6,335.90","60.21M","0.00%"
"Jun 16, 2014","6,344.10","6,339.26","6,361.99","6,335.86","71.38M","0.11%"
"Jun 13, 2014","6,337.22","6,290.27","6,342.70","6,289.25","36.16M","0.70%"
"Jun 11, 2014","6,293.36","6,294.11","6,305.33","6,291.82","51.11M","-0.00%"
"Jun 10, 2014","6,293.64","6,287.11","6,300.53","6,279.69","50.66M","0.11%"
"Jun 09, 2014","6,287.03","6,279.29","6,294.73","6,272.02","36.25M","0.13%"
"Jun 06, 2014","6,279.14","6,279.57","6,283.65","6,262.16","45.75M","-0.02%"
"Jun 05, 2014","6,280.16","6,285.23","6,289.99","6,280.16","33.39M","-0.09%"
"Jun 04, 2014","6,286.06","6,288.86","6,290.05","6,273.67","33.58M","0.00%"
"Jun 03, 2014","6,286.02","6,293.19","6,296.38","6,276.25","26.07M","-0.10%"
"Jun 02, 2014","6,292.41","6,264.46","6,292.41","6,263.46","43.02M","0.46%"
"May 30, 2014","6,263.46","6,305.77","6,312.03","6,263.46","23.01M","-0.64%"
"May 29, 2014","6,303.77","6,272.34","6,306.87","6,266.87","20.48M","0.49%"
"May 28, 2014","6,272.76","6,267.85","6,274.14","6,257.73","24.77M","0.08%"
"May 27, 2014","6,267.44","6,292.61","6,303.62","6,267.44","122.54M","-0.41%"
"May 26, 2014","6,293.02","6,280.95","6,300.18","6,280.31","18.08M","0.20%"
"May 25, 2014","6,280.31","6,280.31","6,280.31","6,280.31","-","0.00%"
"May 23, 2014","6,280.31","6,290.14","6,301.91","6,280.31","23.58M","-0.16%"
"May 22, 2014","6,290.17","6,289.06","6,298.22","6,281.88","20.88M","0.01%"
"May 21, 2014","6,289.32","6,322.58","6,325.89","6,289.32","36.85M","-0.51%"
"May 20, 2014","6,321.61","6,320.51","6,327.94","6,308.91","15.45M","0.04%"
"May 19, 2014","6,319.24","6,319.03","6,330.45","6,315.19","27.70M","0.06%"
"May 16, 2014","6,315.19","6,285.60","6,315.19","6,284.96","27.70M","0.48%"
"May 13, 2014","6,284.96","6,305.42","6,306.35","6,275.89","37.03M","-0.29%"
"May 12, 2014","6,303.16","6,293.40","6,323.58","6,284.87","51.24M","0.29%"
"May 09, 2014","6,284.87","6,276.79","6,298.36","6,275.73","629.71M","0.15%"
"May 08, 2014","6,275.73","6,253.67","6,275.73","6,250.80","27.84M","0.37%"
"May 07, 2014","6,252.60","6,227.15","6,267.71","6,218.40","38.24M","0.43%"
"May 06, 2014","6,226.13","6,250.53","6,266.38","6,226.13","62.86M","-0.37%"
"May 05, 2014","6,249.43","6,249.29","6,264.86","6,241.95","70.08M","0.02%"
"May 02, 2014","6,248.44","6,223.44","6,275.21","6,221.87","67.32M","0.40%"
"Apr 30, 2014","6,223.67","6,185.53","6,229.66","6,185.53","52.50M","0.60%"
"Apr 29, 2014","6,186.25","6,172.79","6,214.42","6,171.94","29.43M","0.23%"
"Apr 28, 2014","6,171.94","6,169.24","6,190.95","6,164.24","24.87M","0.07%"
"Apr 25, 2014","6,167.81","6,176.46","6,191.96","6,167.81","34.71M","-0.17%"
"Apr 24, 2014","6,178.13","6,173.44","6,183.00","6,164.94","34.15M","0.09%"
"Apr 23, 2014","6,172.77","6,191.17","6,202.37","6,167.22","23.20M","-0.31%"
"Apr 22, 2014","6,191.83","6,187.52","6,208.38","6,186.46","28.62M","0.08%"
"Apr 21, 2014","6,187.03","6,181.06","6,193.66","6,174.71","35.94M","0.10%"
"Apr 17, 2014","6,180.76","6,122.58","6,180.76","6,114.68","25.50M","1.01%"
"Apr 16, 2014","6,118.85","6,094.25","6,118.85","6,065.86","18.59M","0.44%"
"Apr 11, 2014","6,092.34","6,075.42","6,096.52","6,064.30","25.45M","0.28%"
"Apr 10, 2014","6,075.05","6,086.26","6,093.08","6,069.32","20.75M","-0.14%"
"Apr 09, 2014","6,083.55","6,072.08","6,088.23","6,068.36","40.31M","0.19%"
"Apr 08, 2014","6,072.16","6,049.84","6,077.63","6,048.38","26.65M","0.39%"
"Apr 07, 2014","6,048.38","6,055.36","6,059.81","6,042.44","22.48M","-0.10%"
"Apr 04, 2014","6,054.55","6,019.12","6,057.99","6,007.65","49.25M","0.60%"
"Apr 03, 2014","6,018.47","6,004.51","6,034.84","6,001.57","47.15M","0.23%"
"Apr 02, 2014","6,004.78","6,001.56","6,023.98","6,001.56","65.61M","0.05%"
"Apr 01, 2014","6,001.83","5,963.80","6,011.47","5,953.09","9.69M","0.56%"
"Mar 31, 2014","5,968.31","5,970.57","5,987.72","5,966.76","23.40M","-0.06%"
"Mar 28, 2014","5,972.17","5,991.81","5,994.06","5,963.13","39.55M","-0.34%"
"Mar 27, 2014","5,992.62","5,952.39","5,996.66","5,950.97","25.81M","0.70%"
"Mar 26, 2014","5,950.97","5,952.77","5,959.13","5,948.67","19.11M","-0.03%"
"Mar 25, 2014","5,952.78","5,915.59","5,958.85","5,910.60","15.41M","0.52%"
"Mar 24, 2014","5,922.23","5,936.47","5,939.63","5,902.20","15.41M","-0.26%"
"Mar 21, 2014","5,937.87","5,914.85","5,937.87","5,914.56","19.38M","0.39%"
"Mar 20, 2014","5,914.56","5,911.24","5,922.01","5,908.33","15.05M","0.04%"
"Mar 19, 2014","5,912.05","5,907.94","5,916.09","5,894.52","17.96M","0.07%"
"Mar 18, 2014","5,907.64","5,914.41","5,920.03","5,905.40","11.40M","-0.11%"
"Mar 17, 2014","5,914.11","5,896.18","5,914.11","5,887.72","4.61M","0.30%"
"Mar 14, 2014","5,896.23","5,915.09","5,918.49","5,890.76","15.41M","-0.30%"
"Mar 13, 2014","5,913.94","5,933.72","5,937.15","5,907.64","27.40M","-0.33%"
"Mar 12, 2014","5,933.52","5,945.23","5,947.93","5,933.25","13.59M","-0.19%"
"Mar 11, 2014","5,944.57","5,959.78","5,962.06","5,927.72","18.04M","-0.22%"
"Mar 10, 2014","5,957.61","5,966.31","5,975.23","5,957.61","19.81M","-0.14%"
"Mar 09, 2014","5,966.06","5,966.06","5,966.06","5,966.06","-","0.00%"
"Mar 07, 2014","5,966.06","5,962.01","5,975.52","5,961.93","27.34M","0.07%"
"Mar 06, 2014","5,961.93","5,932.34","5,961.93","5,930.41","31.68M","0.43%"
"Mar 05, 2014","5,936.43","5,938.20","5,942.30","5,917.69","19.08M","-0.00%"
"Mar 04, 2014","5,936.62","5,914.81","5,938.95","5,895.37","28.87M","0.38%"
"Mar 03, 2014","5,914.01","5,944.29","5,946.84","5,913.66","13.98M","-0.44%"
"Feb 28, 2014","5,940.31","5,872.61","5,947.84","5,871.46","33.19M","1.15%"
"Feb 26, 2014","5,872.81","5,836.15","5,887.41","5,827.72","38.48M","0.63%"
"Feb 25, 2014","5,835.92","5,882.32","5,883.05","5,835.92","32.32M","-0.80%"
"Feb 24, 2014","5,883.05","5,938.05","5,938.92","5,883.05","16.52M","-0.91%"
"Feb 21, 2014","5,937.28","5,956.84","5,962.54","5,931.00","38.91M","-0.32%"
"Feb 20, 2014","5,956.16","5,985.58","5,987.02","5,951.72","51.13M","-0.50%"
"Feb 19, 2014","5,986.24","6,022.72","6,027.04","5,986.24","49.21M","-0.59%"
"Feb 18, 2014","6,021.66","6,056.85","6,060.08","6,019.90","46.83M","-0.57%"
"Feb 17, 2014","6,056.11","6,082.91","6,086.43","6,052.94","26.11M","-0.45%"
"Feb 13, 2014","6,083.39","6,086.76","6,103.74","6,083.39","34.71M","-0.02%"
"Feb 12, 2014","6,084.48","6,108.91","6,120.12","6,084.48","68.59M","-0.47%"
"Feb 11, 2014","6,113.15","6,112.26","6,123.43","6,104.07","48.05M","0.05%"
"Feb 10, 2014","6,110.27","6,143.81","6,155.97","6,110.27","89.42M","-0.51%"
"Feb 07, 2014","6,141.72","6,170.80","6,182.23","6,141.72","77.78M","-0.43%"
